image_path,question,answer
images/train/71r9JWa6jFL.jpg,What is the weight of this item ?,4.6 pound
images/train/61B8nLRFmDL.jpg,What is the weight of this item ?,100 gram
images/train/61u3PIArHkL.jpg,What is the weight of this item ?,1200 gram
images/train/61++PWTsboL.jpg,What is the weight of this item ?,22.0 gram
images/train/616KSYj1V9L.jpg,What is the width of this item ?,12.0 inch
images/train/51S9D7FAAOL.jpg,What is the width of this item ?,1.2 centimetre
images/train/71m4tTct5uL.jpg,What is the weight of this item ?,1.76 ounce
images/train/61RCVWiL03L.jpg,What is the weight of this item ?,10.0 gram
images/train/61cYwBa7PuL.jpg,What is the weight of this item ?,3.0 gram
images/train/51AY+MHTkhL.jpg,What is the depth of this item ?,9.5 centimetre
images/train/513F9AOFhdL.jpg,What is the weight of this item ?,7.6 gram
images/train/61AVXBoLf9L.jpg,What is the height of this item ?,4.7 inch
images/train/61E+6wwsAiL.jpg,What is the width of this item ?,4.33 inch
images/train/41myxW3dy2L.jpg,What is the depth of this item ?,240.0 centimetre
images/train/5125HjRV7WL.jpg,What is the height of this item ?,218.0 millimetre
images/train/716R7Yqr8AL.jpg,What is the weight of this item ?,500 milligram
images/train/710XLLUEvCL.jpg,What is the weight of this item ?,30.0 gram
images/train/41m+gNy1yrL.jpg,What is the depth of this item ?,27.0 centimetre
images/train/71QOlTlzIyL.jpg,What is the weight of this item ?,0.5 gram
images/train/61Fgf5P47KL.jpg,What is the depth of this item ?,150.0 centimetre
images/train/71skPnT8ZJL.jpg,What is the weight of this item ?,5050.0 milligram
images/train/71pg8pPErHL.jpg,What is the weight of this item ?,56.0 gram
images/train/71Ff66MzYAL.jpg,What is the volume of this item ?,120.0 millilitre
images/train/81gMfgZ7b6L.jpg,What is the weight of this item ?,95.0 kilogram
images/train/61BFq6lBquL.jpg,What is the width of this item ?,24.0 centimetre
images/train/51k1DsEMnoL.jpg,What is the depth of this item ?,31.0 centimetre
images/train/61eiWlmNjuL.jpg,What is the weight of this item ?,67.5 gram
images/train/516kBJT3gyL.jpg,What is the height of this item ?,2.3 inch
images/train/612-XYbJWGL.jpg,What is the depth of this item ?,20.0 centimetre
images/train/51CwpjMy7VL.jpg,What is the depth of this item ?,75.0 centimetre
images/train/41bfkj2t3gL.jpg,What is the weight of this item ?,14.7 gram
images/train/81Kf7owXlgL.jpg,What is the weight recommendation of this item ?,14.0 kilogram
images/train/71+dHJAGKKL.jpg,What is the weight of this item ?,9.0 ounce
images/train/512F-Uw2e9S.jpg,What is the depth of this item ?,50.0 centimetre
images/train/6153kr66tjL.jpg,What is the height of this item ?,4.5 centimetre
images/train/6186DJPb0AL.jpg,What is the depth of this item ?,12.0 inch
images/train/41rxfaf1wdL.jpg,What is the height of this item ?,40.0 centimetre
images/train/510wVxDgT0L.jpg,What is the depth of this item ?,1.0 foot
images/train/71qg+LPj3mL.jpg,What is the weight of this item ?,2.47 ounce
images/train/81D+z78CXvL.jpg,What is the weight of this item ?,290.0 gram
images/train/71gkP3QMPmL.jpg,What is the weight of this item ?,19.0 gram
images/train/517rxBIwzAL.jpg,What is the depth of this item ?,130.0 centimetre
images/train/618xcVEpPrL.jpg,What is the width of this item ?,70.0 millimetre
images/train/61Qrk18fDKL.jpg,What is the voltage of this item ?,"[110.0, 240.0] volt"
images/train/61Tx9icwqsL.jpg,What is the weight of this item ?,14.0 ounce
images/train/51da9f51NcL.jpg,What is the depth of this item ?,105.0 centimetre
images/train/81fi0Km0+bL.jpg,What is the weight of this item ?,24 ounce
images/train/6145u4IGYwL.jpg,What is the depth of this item ?,24.0 millimetre
images/train/51EI0IriOgS.jpg,What is the width of this item ?,320.0 millimetre
images/train/514RonsPQ3L.jpg,What is the width of this item ?,8.0 centimetre
images/train/51No7ggDRSL.jpg,What is the weight of this item ?,8.3 kilogram
images/train/51HGWijIN6L.jpg,What is the height of this item ?,30.0 centimetre
images/train/61+87N1kzNL.jpg,What is the volume of this item ?,"[5.0, 7.0] millilitre"
images/train/71tfqoyonmL.jpg,What is the weight of this item ?,50.0 pound
images/train/61EUKvMcWrL.jpg,What is the height of this item ?,10.2 centimetre
images/train/61k1OXZOwkL.jpg,What is the volume of this item ?,500.0 millilitre
images/train/51BWTSIvOOL.jpg,What is the depth of this item ?,5.0 foot
images/train/71-d+yQqt4L.jpg,What is the wattage of this item ?,60.0 watt
images/train/51cjg7ZFLKL.jpg,What is the height of this item ?,12.0 centimetre
images/train/51qf5fXgrkL.jpg,What is the height of this item ?,24.0 centimetre
images/train/51wRd5tR18L.jpg,What is the width of this item ?,20.0 centimetre
images/train/61fcd6doFuL.jpg,What is the wattage of this item ?,250.0 watt
images/train/61CZUoC0x2L.jpg,What is the width of this item ?,7.0 centimetre
images/train/6168zkouyUL.jpg,What is the height of this item ?,50.0 centimetre
images/train/51VfvawzO5L.jpg,What is the width of this item ?,30.0 millimetre
images/train/51s-NzWdJGL.jpg,What is the weight of this item ?,33 gram
images/train/61hA-2xtUOL.jpg,What is the weight of this item ?,7.0 gram
images/train/71mfJoq5OGL.jpg,What is the weight of this item ?,5.0 gram
images/train/81OPNmPkHYL.jpg,What is the weight of this item ?,14.0 ounce
images/train/51tshFu9HQL.jpg,What is the depth of this item ?,63.0 millimetre
images/train/71+LTd8FSVL.jpg,What is the wattage of this item ?,1080.0 horsepower
images/train/716TlVxcK5L.jpg,What is the weight of this item ?,342 gram
images/train/51a3Q2trUML.jpg,What is the width of this item ?,12.0 inch
images/train/51pI5zcHlZL.jpg,What is the weight of this item ?,0.23 pound
images/train/513vqxR1WTL.jpg,What is the voltage of this item ?,3.7 volt
images/train/61Bk27WcD+L.jpg,What is the width of this item ?,71.0 inch
images/train/61Gyh1ACIyS.jpg,What is the weight of this item ?,0.019 pound
images/train/81rYukBCYOL.jpg,What is the weight of this item ?,1800.0 milligram
images/train/51dy0pzin+L.jpg,What is the height of this item ?,27.56 inch
images/train/715DUNLjwUL.jpg,What is the weight of this item ?,500.0 gram
images/train/71fZGMHUFOL.jpg,What is the voltage of this item ?,48.0 volt
images/train/61z6Eu3JuoL.jpg,What is the weight of this item ?,150.0 microgram
images/train/51og3l1EMJL.jpg,What is the weight of this item ?,10 gram
images/train/61AHOBiz6iL.jpg,What is the weight of this item ?,37.0 gram
images/train/61Hx7hSoMEL.jpg,What is the weight of this item ?,80.0 gram
images/train/51jRLdvvAjL.jpg,What is the height of this item ?,123.5 centimetre
images/train/51LDgdbJK5S.jpg,What is the depth of this item ?,89.0 centimetre
images/train/71fNPz5YG1L.jpg,What is the weight of this item ?,5 gram
images/train/51GUlxP-SJL.jpg,What is the weight of this item ?,227.0 gram
images/train/511mPqIjyJL.jpg,What is the width of this item ?,50.0 centimetre
images/train/61vGjEV7wCL.jpg,What is the wattage of this item ?,70.0 watt
images/train/61aNHCuUjiL.jpg,What is the weight of this item ?,200 gram
images/train/61g0WCxzXGL.jpg,What is the weight of this item ?,2.4 gram
images/train/71Q9SvxHNwL.jpg,What is the weight of this item ?,0.51 pound
images/train/619W5LeDf6L.jpg,What is the width of this item ?,7.5 centimetre
images/train/71QYuxnvbQL.jpg,What is the weight of this item ?,180.0 kilogram
images/train/5174srFt3XL.jpg,What is the width of this item ?,8.0 centimetre
images/train/51NlM5Dix7L.jpg,What is the height of this item ?,11.0 centimetre
images/train/61Jety3W-RL.jpg,What is the weight of this item ?,24.2 kilogram
images/train/61wAxI+TlZL.jpg,What is the wattage of this item ?,12.0 watt
images/train/51nQluh0Q+L.jpg,What is the height of this item ?,19.0 centimetre
images/train/51mKyuuLMUL.jpg,What is the height of this item ?,100.0 centimetre
images/train/4118aW2AYaS.jpg,What is the volume of this item ?,380.0 millilitre
images/train/710Jsj7ozNL.jpg,What is the weight of this item ?,6.0 ounce
images/train/61CyKuOdFyL.jpg,What is the height of this item ?,84.0 centimetre
images/train/61AUJkriV6L.jpg,What is the width of this item ?,5.0 centimetre
images/train/611ZpMvTwmL.jpg,What is the height of this item ?,94.0 centimetre
images/train/4177cw+FQrL.jpg,What is the weight of this item ?,5.0 gram
images/train/61AYxi-Ml8L.jpg,What is the depth of this item ?,31.5 inch
images/train/61p-tvzaZNL.jpg,What is the weight of this item ?,100.0 gram
images/train/61AbqkS9dXL.jpg,What is the width of this item ?,55.0 centimetre
images/train/51VigcSRULL.jpg,What is the voltage of this item ?,"[85.0, 265.0] volt"
images/train/51YXpBloPoL.jpg,What is the depth of this item ?,12.5 centimetre
images/train/811DJwIreOL.jpg,What is the weight of this item ?,200.0 gram
images/train/51xNZFWhtPL.jpg,What is the height of this item ?,6.0 inch
images/train/51nEM-XVGCL.jpg,What is the weight of this item ?,14.3 gram
images/train/61-JtMmN17L.jpg,What is the height of this item ?,25.0 centimetre
images/train/819Nbf0alTL.jpg,What is the weight of this item ?,520.0 gram
images/train/71cl3bR01uL.jpg,What is the weight of this item ?,150 gram
images/train/61VFFhuv2aL.jpg,What is the weight of this item ?,38.0 gram
images/train/71cBM4Z8K-L.jpg,What is the weight of this item ?,200.0 gram
images/train/51xgJBOFflL.jpg,What is the height of this item ?,62.0 centimetre
images/train/611uFM--pML.jpg,What is the height of this item ?,9.7 centimetre
images/train/81Tn6h166pL.jpg,What is the wattage of this item ?,50.0 watt
images/train/31A8c64JllL.jpg,What is the weight of this item ?,50 gram
images/train/61jVsmhPPFS.jpg,What is the weight of this item ?,4.0 ounce
images/train/81kyuYpd7zL.jpg,What is the weight of this item ?,10 kilogram
images/train/515c2rLqvGS.jpg,What is the depth of this item ?,21.5 centimetre
images/train/51rdtThLsdL.jpg,What is the weight of this item ?,400 gram
images/train/51MjsFfcFFL.jpg,What is the height of this item ?,6.5 inch
images/train/71r1ts5ktSL.jpg,What is the weight of this item ?,200.0 gram
images/train/51iytE1PKNL.jpg,What is the weight of this item ?,100 gram
images/train/51+lsgRYq6L.jpg,What is the width of this item ?,30.0 inch
images/train/610yA+U8HpL.jpg,What is the height of this item ?,35.0 centimetre
images/train/51wdmHyvsLS.jpg,What is the depth of this item ?,9.4 inch
images/train/611rgRpGq7L.jpg,What is the width of this item ?,90.0 centimetre
images/train/31RzMSYAZaL.jpg,What is the width of this item ?,11.0 centimetre
images/train/610w3wT+78S.jpg,What is the width of this item ?,7.87 inch
images/train/615OznqMBaL.jpg,What is the depth of this item ?,40.0 centimetre
images/train/617X2XPTPFL.jpg,What is the depth of this item ?,14.5 centimetre
images/train/61Bo0wJR0DL.jpg,What is the wattage of this item ?,1.0 watt
images/train/614AP90dczL.jpg,What is the weight of this item ?,100 gram
images/train/81-gmoacJNL.jpg,What is the weight of this item ?,0.44 pound
images/train/51m2eHTG-ZL.jpg,What is the weight of this item ?,233.0 gram
images/train/61dWxedLgLL.jpg,What is the weight of this item ?,24.0 gram
images/train/71P9a2U+O4L.jpg,What is the voltage of this item ?,125.0 volt
images/train/51DC3Wbne1L.jpg,What is the width of this item ?,38.0 centimetre
images/train/71TMRnTGilL.jpg,What is the weight of this item ?,500 gram
images/train/61G0RWLE9YL.jpg,What is the width of this item ?,23.0 centimetre
images/train/81UMtvVxHSL.jpg,What is the weight of this item ?,500 gram
images/train/51oBL0DDIDL.jpg,What is the width of this item ?,1.0 metre
images/train/614TIGsMmQL.jpg,What is the width of this item ?,65.0 millimetre
images/train/7149x+zXkZL.jpg,What is the weight of this item ?,190.0 gram
images/train/71EUKPlMS6S.jpg,What is the voltage of this item ?,240.0 volt
images/train/81QfD+6bR+L.jpg,What is the weight of this item ?,1000 milligram
images/train/613uVzvnM8L.jpg,What is the depth of this item ?,27.5 centimetre
images/train/81wjkD80I0L.jpg,What is the weight of this item ?,30.0 gram
images/train/618aRznD9aL.jpg,What is the depth of this item ?,20.0 centimetre
images/train/71Muv4n5wuL.jpg,What is the weight of this item ?,12.0 ton
images/train/51+r80RzSaL.jpg,What is the width of this item ?,10.0 centimetre
images/train/51tOvjdR47L.jpg,What is the height of this item ?,13.0 inch
images/train/719wf1el4YL.jpg,What is the weight of this item ?,600.0 milligram
images/train/71rGIWzakdL.jpg,What is the weight of this item ?,26 gram
images/train/6134NDcy2AS.jpg,What is the height of this item ?,47.0 centimetre
images/train/615642JJwKL.jpg,What is the width of this item ?,9.64 inch
images/train/71zEWnROmGL.jpg,What is the weight of this item ?,480.0 gram
images/train/41aSCquzqNL.jpg,What is the height of this item ?,10.0 centimetre
images/train/71rG7C1Y9FL.jpg,What is the weight of this item ?,1000.0 milligram
images/train/71e25AWd3jL.jpg,What is the weight of this item ?,2.5 gram
images/train/51MV731iADL.jpg,What is the width of this item ?,70.0 millimetre
images/train/61S1hlpHsmL.jpg,What is the wattage of this item ?,20.0 watt
images/train/51DzgiPzWKL.jpg,What is the depth of this item ?,124.0 centimetre
images/train/51OCPldfRYL.jpg,What is the depth of this item ?,1800.0 millimetre
images/train/61ClOrcq0bL.jpg,What is the height of this item ?,68.0 millimetre
images/train/614V9uU7uLL.jpg,What is the height of this item ?,3.5 inch
images/train/71N04EQWvnS.jpg,What is the weight of this item ?,200 gram
images/train/619ykq+GsnL.jpg,What is the depth of this item ?,2.77 inch
images/train/81uszczVpGL.jpg,What is the weight of this item ?,220.0 gram
images/train/41NNdCUoD2L.jpg,What is the width of this item ?,25.4 centimetre
images/train/617VmHO5SdL.jpg,What is the depth of this item ?,22.0 centimetre
images/train/61agCyUBUKL.jpg,What is the weight of this item ?,156 gram
images/train/61CLeeLaLlL.jpg,What is the width of this item ?,22.0 centimetre
images/train/61Eqd0x-PXS.jpg,What is the depth of this item ?,15.0 centimetre
images/train/612qvnYNpIL.jpg,What is the width of this item ?,140.0 centimetre
images/train/51ljIAeka+L.jpg,What is the height of this item ?,12.5 centimetre
images/train/61U3pG4BrOL.jpg,What is the weight of this item ?,1.6 kilogram
images/train/71PVmUKqJFL.jpg,What is the weight of this item ?,40.0 gram
images/train/71wbPO25zIL.jpg,What is the weight of this item ?,3.0 pound
images/train/61pDC8DbAGL.jpg,What is the weight of this item ?,500.0 gram
images/train/61DztWKX93L.jpg,What is the depth of this item ?,51.0 inch
images/train/61alXnHeZeL.jpg,What is the weight of this item ?,2400.0 milligram
images/train/51-5hvN+uLL.jpg,What is the width of this item ?,8.0 millimetre
images/train/51UKgXAcZzS.jpg,What is the width of this item ?,68.0 centimetre
images/train/91LWOFcU15L.jpg,What is the volume of this item ?,9.0 litre
images/train/51e4-oXqJpS.jpg,What is the height of this item ?,5.9 inch
images/train/61YqisXJ5ZL.jpg,What is the weight of this item ?,29.7 gram
images/train/51pVHxHt68L.jpg,What is the width of this item ?,4.4 centimetre
images/train/41+Y0DMvkpL.jpg,What is the voltage of this item ?,230.0 volt
images/train/81O7G2X8vdL.jpg,What is the weight of this item ?,5.7 gram
images/train/51rnjo2WgyL.jpg,What is the width of this item ?,7.7 centimetre
images/train/51tWwu7W6TL.jpg,What is the height of this item ?,18.42 inch
images/train/71pR+6q3QCL.jpg,What is the weight of this item ?,260.0 gram
images/train/615l5bpUnWL.jpg,What is the depth of this item ?,200.0 centimetre
images/train/51uVxqRZASL.jpg,What is the weight of this item ?,105.0 gram
images/train/51Ra5l9MqpL.jpg,What is the width of this item ?,75.0 centimetre
images/train/41Ln8Bd+3iL.jpg,What is the weight of this item ?,200.0 gram
images/train/6191KAhJNdL.jpg,What is the width of this item ?,26.0 inch
images/train/81n6yu9Q6oL.jpg,What is the weight of this item ?,250.0 gram
images/train/51SpE+QAQHL.jpg,What is the width of this item ?,17.87 inch
images/train/810vZLxU0xL.jpg,What is the weight of this item ?,18.9 gram
images/train/61xXlZjKxbL.jpg,What is the voltage of this item ?,12.0 volt
images/train/91e44e72cxL.jpg,What is the weight of this item ?,85.0 gram
images/train/610+7iYqnbL.jpg,What is the weight of this item ?,16.6 gram
images/train/51KYWuw-ziL.jpg,What is the depth of this item ?,10.0 metre
images/train/71UI9x1DDML.jpg,What is the weight of this item ?,1.7 gram
images/train/61--e+wc7RL.jpg,What is the depth of this item ?,43.0 centimetre
images/train/51pYT7iJX4L.jpg,What is the weight of this item ?,8.0 gram
images/train/51v1+iBr5QL.jpg,What is the width of this item ?,3.9 inch
images/train/71DaM+W2LWL.jpg,What is the weight of this item ?,1000.0 milligram
images/train/614bwr4wzSL.jpg,What is the height of this item ?,31.1 inch
